child,parent_1,parent_2,parent_3
GEN=12_MEMBER=1126_PSO,GEN=7_MEMBER=696_PSO,,
GEN=12_MEMBER=1127_PSO,GEN=7_MEMBER=689_PSO,,
GEN=12_MEMBER=1128_PSO,GEN=0_MEMBER=37,,
GEN=12_MEMBER=1129_PSO,GEN=2_MEMBER=169_PSO,,
GEN=12_MEMBER=1130_PSO,GEN=0_MEMBER=43,,
GEN=12_MEMBER=1131_PSO,GEN=1_MEMBER=57_PSO,,
GEN=12_MEMBER=1132_PSO,GEN=0_MEMBER=52,,
GEN=12_MEMBER=1133_PSO,GEN=11_MEMBER=1041_PSO,,
GEN=12_MEMBER=1134_PSO,GEN=7_MEMBER=610_PSO,,
GEN=12_MEMBER=1135_PSO,GEN=9_MEMBER=898_PSO,,
GEN=12_MEMBER=1136_PSO,GEN=10_MEMBER=960_PSO,,
GEN=12_MEMBER=1137_PSO,GEN=10_MEMBER=947_PSO,,
GEN=12_MEMBER=1138_PSO,GEN=9_MEMBER=872_PSO,,
GEN=12_MEMBER=1139_PSO,GEN=9_MEMBER=869_PSO,,
GEN=12_MEMBER=1140_PSO,GEN=9_MEMBER=867_PSO,,
GEN=12_MEMBER=1141_PSO,GEN=11_MEMBER=1088_PSO,,
GEN=12_MEMBER=1142_PSO,GEN=0_MEMBER=96,,
GEN=12_MEMBER=1143_PSO,GEN=0_MEMBER=33,,
GEN=12_MEMBER=1144_PSO,GEN=0_MEMBER=22,,
GEN=12_MEMBER=1145_PSO,GEN=11_MEMBER=1079_PSO,,
GEN=12_MEMBER=1146_PSO,GEN=11_MEMBER=1070_PSO,,
GEN=12_MEMBER=1147_PSO,GEN=11_MEMBER=1069_PSO,,
GEN=12_MEMBER=1148_PSO,GEN=9_MEMBER=818_PSO,,
GEN=12_MEMBER=1149_PSO,GEN=11_MEMBER=1066_PSO,,
GEN=12_MEMBER=1150_PSO,GEN=8_MEMBER=776_PSO,,
GEN=12_MEMBER=1151_PSO,GEN=11_MEMBER=1064_PSO,,
GEN=12_MEMBER=1152_PSO,GEN=8_MEMBER=763_PSO,,
GEN=12_MEMBER=1153_PSO,GEN=8_MEMBER=760_PSO,,
GEN=12_MEMBER=1154_PSO,GEN=8_MEMBER=723_PSO,,
GEN=12_MEMBER=1155_PSO,GEN=4_MEMBER=308_PSO,,
GEN=12_MEMBER=1156_PSO,GEN=7_MEMBER=684_PSO,,
GEN=12_MEMBER=1157_PSO,GEN=7_MEMBER=676_PSO,,
GEN=12_MEMBER=1158_PSO,GEN=7_MEMBER=630_PSO,,
GEN=12_MEMBER=1159_PSO,GEN=7_MEMBER=620_PSO,,
GEN=12_MEMBER=1160_PSO,GEN=11_MEMBER=1061_PSO,,
GEN=12_MEMBER=1161_PSO,GEN=11_MEMBER=1010_PSO,,
GEN=12_MEMBER=1162_PSO,GEN=6_MEMBER=599_PSO,,
GEN=12_MEMBER=1163_PSO,GEN=6_MEMBER=580_PSO,,
GEN=12_MEMBER=1164_PSO,GEN=11_MEMBER=1053_PSO,,
GEN=12_MEMBER=1165_PSO,GEN=11_MEMBER=1050_PSO,,
GEN=12_MEMBER=1166_PSO,GEN=6_MEMBER=539_PSO,,
GEN=12_MEMBER=1167_PSO,GEN=6_MEMBER=526_PSO,,
GEN=12_MEMBER=1168_PSO,GEN=6_MEMBER=511_PSO,,
GEN=12_MEMBER=1169_PSO,GEN=5_MEMBER=498_PSO,,
GEN=12_MEMBER=1170_PSO,GEN=5_MEMBER=494_PSO,,
GEN=12_MEMBER=1171_PSO,GEN=4_MEMBER=388_PSO,,
GEN=12_MEMBER=1172_PSO,GEN=4_MEMBER=309_PSO,,
GEN=12_MEMBER=1173_PSO,GEN=11_MEMBER=1048_PSO,,
GEN=12_MEMBER=1174_PSO,GEN=11_MEMBER=1045_PSO,,
GEN=12_MEMBER=1175_PSO,GEN=3_MEMBER=220_PSO,,
GEN=12_MEMBER=1176_PSO,GEN=2_MEMBER=198_PSO,,
GEN=12_MEMBER=1177_PSO,GEN=2_MEMBER=185_PSO,,
GEN=12_MEMBER=1178_PSO,GEN=11_MEMBER=1040_PSO,,
GEN=12_MEMBER=1179_PSO,GEN=11_MEMBER=1033_PSO,,
GEN=12_MEMBER=1180_PSO,GEN=11_MEMBER=1098_PSO,,
GEN=12_MEMBER=1181_PSO,GEN=11_MEMBER=1006_PSO,,
GEN=12_MEMBER=1182_PSO,GEN=10_MEMBER=995_PSO,,
GEN=12_MEMBER=1183_PSO,GEN=10_MEMBER=982_PSO,,
GEN=12_MEMBER=1184_PSO,GEN=10_MEMBER=974_PSO,,
GEN=12_MEMBER=1185_PSO,GEN=10_MEMBER=971_PSO,,
GEN=12_MEMBER=1186_PSO,GEN=10_MEMBER=967_PSO,,
GEN=12_MEMBER=1187_PSO,GEN=9_MEMBER=880_PSO,,
GEN=12_MEMBER=1188_PSO,GEN=11_MEMBER=1012_PSO,,
GEN=12_MEMBER=1189_PSO,GEN=9_MEMBER=860_PSO,,
GEN=12_MEMBER=1190_PSO,GEN=9_MEMBER=844_PSO,,
GEN=12_MEMBER=1191_PSO,GEN=9_MEMBER=842_PSO,,
GEN=12_MEMBER=1192_PSO,GEN=9_MEMBER=839_PSO,,
GEN=12_MEMBER=1193_PSO,GEN=9_MEMBER=837_PSO,,
GEN=12_MEMBER=1194_PSO,GEN=11_MEMBER=1094_PSO,,
GEN=12_MEMBER=1195_PSO,GEN=11_MEMBER=1024_PSO,,
GEN=12_MEMBER=1196_PSO,GEN=9_MEMBER=801_PSO,,
GEN=12_MEMBER=1197_PSO,GEN=8_MEMBER=766_PSO,,
GEN=12_MEMBER=1198_PSO,GEN=11_MEMBER=1037_PSO,,
GEN=12_MEMBER=1199_PSO,GEN=11_MEMBER=1008_PSO,,
GEN=13_MEMBER=1200_PSO,GEN=5_MEMBER=425_PSO,,
GEN=13_MEMBER=1201_PSO,GEN=9_MEMBER=882_PSO,,
GEN=13_MEMBER=1202_PSO,GEN=0_MEMBER=13,,
GEN=13_MEMBER=1203_PSO,GEN=4_MEMBER=332_PSO,,
GEN=13_MEMBER=1204_PSO,GEN=12_MEMBER=1164_PSO,,
GEN=13_MEMBER=1205_PSO,GEN=10_MEMBER=971_PSO,,
GEN=13_MEMBER=1206_PSO,GEN=3_MEMBER=289_PSO,,
GEN=13_MEMBER=1207_PSO,GEN=11_MEMBER=1013_PSO,,
GEN=13_MEMBER=1208_PSO,GEN=3_MEMBER=203_PSO,,
GEN=13_MEMBER=1209_PSO,GEN=12_MEMBER=1115_PSO,,
GEN=13_MEMBER=1210_PSO,GEN=11_MEMBER=1032_PSO,,
GEN=13_MEMBER=1211_PSO,GEN=12_MEMBER=1159_PSO,,
GEN=13_MEMBER=1212_PSO,GEN=1_MEMBER=57_PSO,,
GEN=13_MEMBER=1213_PSO,GEN=12_MEMBER=1130_PSO,,
GEN=13_MEMBER=1214_PSO,GEN=8_MEMBER=776_PSO,,
GEN=13_MEMBER=1215_PSO,GEN=8_MEMBER=766_PSO,,
GEN=13_MEMBER=1216_PSO,GEN=11_MEMBER=1040_PSO,,
GEN=13_MEMBER=1217_PSO,GEN=11_MEMBER=1053_PSO,,
GEN=13_MEMBER=1218_PSO,GEN=8_MEMBER=753_PSO,,
GEN=13_MEMBER=1219_PSO,GEN=8_MEMBER=724_PSO,,
GEN=13_MEMBER=1220_PSO,GEN=11_MEMBER=1070_PSO,,
GEN=13_MEMBER=1221_PSO,GEN=8_MEMBER=720_PSO,,
GEN=13_MEMBER=1222_PSO,GEN=7_MEMBER=696_PSO,,
GEN=13_MEMBER=1223_PSO,GEN=7_MEMBER=689_PSO,,
GEN=13_MEMBER=1224_PSO,GEN=11_MEMBER=1089_PSO,,
GEN=13_MEMBER=1225_PSO,GEN=0_MEMBER=3,,
GEN=13_MEMBER=1226_PSO,GEN=0_MEMBER=37,,
GEN=13_MEMBER=1227_PSO,GEN=0_MEMBER=43,,
GEN=13_MEMBER=1228_PSO,GEN=7_MEMBER=610_PSO,,
GEN=13_MEMBER=1229_PSO,GEN=0_MEMBER=52,,
GEN=13_MEMBER=1230_PSO,GEN=0_MEMBER=87,,
GEN=13_MEMBER=1231_PSO,GEN=10_MEMBER=949_PSO,,
GEN=13_MEMBER=1232_PSO,GEN=10_MEMBER=952_PSO,,
GEN=13_MEMBER=1233_PSO,GEN=6_MEMBER=511_PSO,,
GEN=13_MEMBER=1234_PSO,GEN=10_MEMBER=953_PSO,,
GEN=13_MEMBER=1235_PSO,GEN=12_MEMBER=1186_PSO,,
GEN=13_MEMBER=1236_PSO,GEN=5_MEMBER=461_PSO,,
GEN=13_MEMBER=1237_PSO,GEN=5_MEMBER=444_PSO,,
GEN=13_MEMBER=1238_PSO,GEN=9_MEMBER=898_PSO,,
GEN=13_MEMBER=1239_PSO,GEN=10_MEMBER=982_PSO,,
GEN=13_MEMBER=1240_PSO,GEN=9_MEMBER=872_PSO,,
GEN=13_MEMBER=1241_PSO,GEN=9_MEMBER=869_PSO,,
GEN=13_MEMBER=1242_PSO,GEN=9_MEMBER=867_PSO,,
GEN=13_MEMBER=1243_PSO,GEN=10_MEMBER=977_PSO,,
GEN=13_MEMBER=1244_PSO,GEN=10_MEMBER=974_PSO,,
GEN=13_MEMBER=1245_PSO,GEN=0_MEMBER=96,,
GEN=13_MEMBER=1246_PSO,GEN=9_MEMBER=839_PSO,,
GEN=13_MEMBER=1247_PSO,GEN=0_MEMBER=33,,
GEN=13_MEMBER=1248_PSO,GEN=0_MEMBER=22,,
GEN=13_MEMBER=1249_PSO,GEN=12_MEMBER=1174_PSO,,
GEN=13_MEMBER=1250_PSO,GEN=9_MEMBER=801_PSO,,
GEN=13_MEMBER=1251_PSO,GEN=8_MEMBER=763_PSO,,
GEN=13_MEMBER=1252_PSO,GEN=12_MEMBER=1165_PSO,,
GEN=13_MEMBER=1253_PSO,GEN=12_MEMBER=1161_PSO,,
GEN=13_MEMBER=1254_PSO,GEN=7_MEMBER=684_PSO,,
GEN=13_MEMBER=1255_PSO,GEN=7_MEMBER=676_PSO,,
GEN=13_MEMBER=1256_PSO,GEN=12_MEMBER=1158_PSO,,
GEN=13_MEMBER=1257_PSO,GEN=7_MEMBER=620_PSO,,
GEN=13_MEMBER=1258_PSO,GEN=6_MEMBER=599_PSO,,
GEN=13_MEMBER=1259_PSO,GEN=6_MEMBER=580_PSO,,
GEN=13_MEMBER=1260_PSO,GEN=6_MEMBER=539_PSO,,
GEN=13_MEMBER=1261_PSO,GEN=6_MEMBER=526_PSO,,
GEN=13_MEMBER=1262_PSO,GEN=5_MEMBER=498_PSO,,
GEN=13_MEMBER=1263_PSO,GEN=5_MEMBER=494_PSO,,
GEN=13_MEMBER=1264_PSO,GEN=4_MEMBER=388_PSO,,
GEN=13_MEMBER=1265_PSO,GEN=4_MEMBER=309_PSO,,
GEN=13_MEMBER=1266_PSO,GEN=4_MEMBER=308_PSO,,
GEN=13_MEMBER=1267_PSO,GEN=3_MEMBER=220_PSO,,
GEN=13_MEMBER=1268_PSO,GEN=2_MEMBER=198_PSO,,
GEN=13_MEMBER=1269_PSO,GEN=2_MEMBER=185_PSO,,
GEN=13_MEMBER=1270_PSO,GEN=2_MEMBER=169_PSO,,
GEN=13_MEMBER=1271_PSO,GEN=12_MEMBER=1100_PSO,,
GEN=13_MEMBER=1272_PSO,GEN=12_MEMBER=1198_PSO,,
GEN=13_MEMBER=1273_PSO,GEN=12_MEMBER=1146_PSO,,
GEN=13_MEMBER=1274_PSO,GEN=12_MEMBER=1142_PSO,,
GEN=13_MEMBER=1275_PSO,GEN=12_MEMBER=1136_PSO,,
GEN=13_MEMBER=1276_PSO,GEN=12_MEMBER=1131_PSO,,
GEN=13_MEMBER=1277_PSO,GEN=12_MEMBER=1128_PSO,,
GEN=13_MEMBER=1278_PSO,GEN=12_MEMBER=1116_PSO,,
GEN=13_MEMBER=1279_PSO,GEN=11_MEMBER=1068_PSO,,
GEN=13_MEMBER=1280_PSO,GEN=11_MEMBER=1066_PSO,,
GEN=13_MEMBER=1281_PSO,GEN=11_MEMBER=1061_PSO,,
GEN=13_MEMBER=1282_PSO,GEN=11_MEMBER=1048_PSO,,
GEN=13_MEMBER=1283_PSO,GEN=12_MEMBER=1187_PSO,,
GEN=13_MEMBER=1284_PSO,GEN=11_MEMBER=1033_PSO,,
GEN=13_MEMBER=1285_PSO,GEN=11_MEMBER=1010_PSO,,
GEN=13_MEMBER=1286_PSO,GEN=12_MEMBER=1183_PSO,,
GEN=13_MEMBER=1287_PSO,GEN=11_MEMBER=1008_PSO,,
GEN=13_MEMBER=1288_PSO,GEN=10_MEMBER=995_PSO,,
GEN=13_MEMBER=1289_PSO,GEN=8_MEMBER=723_PSO,,
GEN=13_MEMBER=1290_PSO,GEN=9_MEMBER=860_PSO,,
GEN=13_MEMBER=1291_PSO,GEN=12_MEMBER=1111_PSO,,
GEN=13_MEMBER=1292_PSO,GEN=9_MEMBER=842_PSO,,
GEN=13_MEMBER=1293_PSO,GEN=11_MEMBER=1064_PSO,,
GEN=13_MEMBER=1294_PSO,GEN=12_MEMBER=1185_PSO,,
GEN=13_MEMBER=1295_PSO,GEN=9_MEMBER=811_PSO,,
GEN=13_MEMBER=1296_PSO,GEN=8_MEMBER=760_PSO,,
GEN=13_MEMBER=1297_PSO,GEN=12_MEMBER=1108_PSO,,
GEN=13_MEMBER=1298_PSO,GEN=7_MEMBER=630_PSO,,
GEN=13_MEMBER=1299_PSO,GEN=12_MEMBER=1199_PSO,,
GEN=14_MEMBER=1300_PSO,GEN=8_MEMBER=720_PSO,,
GEN=14_MEMBER=1301_PSO,GEN=9_MEMBER=882_PSO,,
GEN=14_MEMBER=1302_PSO,GEN=10_MEMBER=953_PSO,,
GEN=14_MEMBER=1303_PSO,GEN=13_MEMBER=1246_PSO,,
GEN=14_MEMBER=1304_PSO,GEN=7_MEMBER=696_PSO,,
GEN=14_MEMBER=1305_PSO,GEN=10_MEMBER=971_PSO,,
GEN=14_MEMBER=1306_PSO,GEN=7_MEMBER=689_PSO,,
GEN=14_MEMBER=1307_PSO,GEN=0_MEMBER=13,,
GEN=14_MEMBER=1308_PSO,GEN=13_MEMBER=1269_PSO,,
GEN=14_MEMBER=1309_PSO,GEN=9_MEMBER=801_PSO,,
GEN=14_MEMBER=1310_PSO,GEN=3_MEMBER=289_PSO,,
GEN=14_MEMBER=1311_PSO,GEN=8_MEMBER=766_PSO,,
GEN=14_MEMBER=1312_PSO,GEN=3_MEMBER=203_PSO,,
GEN=14_MEMBER=1313_PSO,GEN=4_MEMBER=332_PSO,,
GEN=14_MEMBER=1314_PSO,GEN=5_MEMBER=444_PSO,,
GEN=14_MEMBER=1315_PSO,GEN=8_MEMBER=724_PSO,,
GEN=14_MEMBER=1316_PSO,GEN=5_MEMBER=425_PSO,,
GEN=14_MEMBER=1317_PSO,GEN=1_MEMBER=57_PSO,,
GEN=14_MEMBER=1318_PSO,GEN=11_MEMBER=1070_PSO,,
GEN=14_MEMBER=1319_PSO,GEN=12_MEMBER=1108_PSO,,
GEN=14_MEMBER=1320_PSO,GEN=12_MEMBER=1115_PSO,,
GEN=14_MEMBER=1321_PSO,GEN=12_MEMBER=1130_PSO,,
GEN=14_MEMBER=1322_PSO,GEN=13_MEMBER=1232_PSO,,
GEN=14_MEMBER=1323_PSO,GEN=13_MEMBER=1226_PSO,,
GEN=14_MEMBER=1324_PSO,GEN=12_MEMBER=1164_PSO,,
GEN=14_MEMBER=1325_PSO,GEN=13_MEMBER=1228_PSO,,
GEN=14_MEMBER=1326_PSO,GEN=10_MEMBER=952_PSO,,
GEN=14_MEMBER=1327_PSO,GEN=10_MEMBER=949_PSO,,
GEN=14_MEMBER=1328_PSO,GEN=0_MEMBER=87,,
GEN=14_MEMBER=1329_PSO,GEN=0_MEMBER=52,,
GEN=14_MEMBER=1330_PSO,GEN=0_MEMBER=43,,
GEN=14_MEMBER=1331_PSO,GEN=0_MEMBER=37,,
GEN=14_MEMBER=1332_PSO,GEN=0_MEMBER=3,,
GEN=14_MEMBER=1333_PSO,GEN=6_MEMBER=526_PSO,,
GEN=14_MEMBER=1334_PSO,GEN=11_MEMBER=1033_PSO,,
GEN=14_MEMBER=1335_PSO,GEN=13_MEMBER=1200_PSO,,
GEN=14_MEMBER=1336_PSO,GEN=5_MEMBER=461_PSO,,
GEN=14_MEMBER=1337_PSO,GEN=4_MEMBER=388_PSO,,
GEN=14_MEMBER=1338_PSO,GEN=4_MEMBER=309_PSO,,
GEN=14_MEMBER=1339_PSO,GEN=4_MEMBER=308_PSO,,
GEN=14_MEMBER=1340_PSO,GEN=3_MEMBER=220_PSO,,
GEN=14_MEMBER=1341_PSO,GEN=5_MEMBER=494_PSO,,
GEN=14_MEMBER=1342_PSO,GEN=2_MEMBER=198_PSO,,
GEN=14_MEMBER=1343_PSO,GEN=2_MEMBER=185_PSO,,
GEN=14_MEMBER=1344_PSO,GEN=2_MEMBER=169_PSO,,
GEN=14_MEMBER=1345_PSO,GEN=13_MEMBER=1295_PSO,,
GEN=14_MEMBER=1346_PSO,GEN=13_MEMBER=1203_PSO,,
GEN=14_MEMBER=1347_PSO,GEN=13_MEMBER=1242_PSO,,
GEN=14_MEMBER=1348_PSO,GEN=13_MEMBER=1204_PSO,,
GEN=14_MEMBER=1349_PSO,GEN=11_MEMBER=1040_PSO,,
GEN=14_MEMBER=1350_PSO,GEN=11_MEMBER=1066_PSO,,
GEN=14_MEMBER=1351_PSO,GEN=13_MEMBER=1207_PSO,,
GEN=14_MEMBER=1352_PSO,GEN=9_MEMBER=867_PSO,,
GEN=14_MEMBER=1353_PSO,GEN=13_MEMBER=1223_PSO,,
GEN=14_MEMBER=1354_PSO,GEN=12_MEMBER=1100_PSO,,
GEN=14_MEMBER=1355_PSO,GEN=10_MEMBER=974_PSO,,
GEN=14_MEMBER=1356_PSO,GEN=13_MEMBER=1289_PSO,,
GEN=14_MEMBER=1357_PSO,GEN=13_MEMBER=1239_PSO,,
GEN=14_MEMBER=1358_PSO,GEN=13_MEMBER=1240_PSO,,
GEN=14_MEMBER=1359_PSO,GEN=8_MEMBER=763_PSO,,
GEN=14_MEMBER=1360_PSO,GEN=12_MEMBER=1131_PSO,,
GEN=14_MEMBER=1361_PSO,GEN=12_MEMBER=1142_PSO,,
GEN=14_MEMBER=1362_PSO,GEN=13_MEMBER=1257_PSO,,
GEN=14_MEMBER=1363_PSO,GEN=10_MEMBER=977_PSO,,
GEN=14_MEMBER=1364_PSO,GEN=13_MEMBER=1281_PSO,,
GEN=14_MEMBER=1365_PSO,GEN=10_MEMBER=982_PSO,,
GEN=14_MEMBER=1366_PSO,GEN=13_MEMBER=1279_PSO,,
GEN=14_MEMBER=1367_PSO,GEN=12_MEMBER=1198_PSO,,
GEN=14_MEMBER=1368_PSO,GEN=13_MEMBER=1241_PSO,,
GEN=14_MEMBER=1369_PSO,GEN=12_MEMBER=1165_PSO,,
GEN=14_MEMBER=1370_PSO,GEN=13_MEMBER=1227_PSO,,
GEN=14_MEMBER=1371_PSO,GEN=7_MEMBER=684_PSO,,
GEN=14_MEMBER=1372_PSO,GEN=12_MEMBER=1183_PSO,,
GEN=14_MEMBER=1373_PSO,GEN=12_MEMBER=1159_PSO,,
GEN=14_MEMBER=1374_PSO,GEN=11_MEMBER=1008_PSO,,
GEN=14_MEMBER=1375_PSO,GEN=13_MEMBER=1266_PSO,,
GEN=14_MEMBER=1376_PSO,GEN=0_MEMBER=96,,
GEN=14_MEMBER=1377_PSO,GEN=7_MEMBER=620_PSO,,
GEN=14_MEMBER=1378_PSO,GEN=7_MEMBER=610_PSO,,
GEN=14_MEMBER=1379_PSO,GEN=13_MEMBER=1265_PSO,,
GEN=14_MEMBER=1380_PSO,GEN=6_MEMBER=580_PSO,,
GEN=14_MEMBER=1381_PSO,GEN=0_MEMBER=33,,
GEN=14_MEMBER=1382_PSO,GEN=6_MEMBER=539_PSO,,
GEN=14_MEMBER=1383_PSO,GEN=0_MEMBER=22,,
GEN=14_MEMBER=1384_PSO,GEN=13_MEMBER=1297_PSO,,
GEN=14_MEMBER=1385_PSO,GEN=13_MEMBER=1294_PSO,,
GEN=14_MEMBER=1386_PSO,GEN=13_MEMBER=1292_PSO,,
GEN=14_MEMBER=1387_PSO,GEN=13_MEMBER=1287_PSO,,
GEN=14_MEMBER=1388_PSO,GEN=13_MEMBER=1283_PSO,,
GEN=14_MEMBER=1389_PSO,GEN=13_MEMBER=1280_PSO,,
GEN=14_MEMBER=1390_PSO,GEN=13_MEMBER=1277_PSO,,
GEN=14_MEMBER=1391_PSO,GEN=13_MEMBER=1275_PSO,,
GEN=14_MEMBER=1392_PSO,GEN=13_MEMBER=1274_PSO,,
GEN=14_MEMBER=1393_PSO,GEN=13_MEMBER=1272_PSO,,
GEN=14_MEMBER=1394_PSO,GEN=13_MEMBER=1268_PSO,,
GEN=14_MEMBER=1395_PSO,GEN=13_MEMBER=1262_PSO,,
GEN=14_MEMBER=1396_PSO,GEN=13_MEMBER=1258_PSO,,
GEN=14_MEMBER=1397_PSO,GEN=13_MEMBER=1255_PSO,,
GEN=14_MEMBER=1398_PSO,GEN=13_MEMBER=1250_PSO,,
GEN=14_MEMBER=1399_PSO,GEN=13_MEMBER=1221_PSO,,
GEN=15_MEMBER=1400_PSO,GEN=9_MEMBER=882_PSO,,
GEN=15_MEMBER=1401_PSO,GEN=14_MEMBER=1376_PSO,,
GEN=15_MEMBER=1402_PSO,GEN=14_MEMBER=1305_PSO,,
GEN=15_MEMBER=1403_PSO,GEN=8_MEMBER=766_PSO,,
GEN=15_MEMBER=1404_PSO,GEN=0_MEMBER=13,,
GEN=15_MEMBER=1405_PSO,GEN=14_MEMBER=1373_PSO,,
GEN=15_MEMBER=1406_PSO,GEN=14_MEMBER=1317_PSO,,
GEN=15_MEMBER=1407_PSO,GEN=7_MEMBER=696_PSO,,
GEN=15_MEMBER=1408_PSO,GEN=14_MEMBER=1371_PSO,,
GEN=15_MEMBER=1409_PSO,GEN=13_MEMBER=1262_PSO,,
GEN=15_MEMBER=1410_PSO,GEN=14_MEMBER=1315_PSO,,
GEN=15_MEMBER=1411_PSO,GEN=14_MEMBER=1333_PSO,,
GEN=15_MEMBER=1412_PSO,GEN=0_MEMBER=3,,
GEN=15_MEMBER=1413_PSO,GEN=14_MEMBER=1388_PSO,,
GEN=15_MEMBER=1414_PSO,GEN=0_MEMBER=37,,
GEN=15_MEMBER=1415_PSO,GEN=0_MEMBER=43,,
GEN=15_MEMBER=1416_PSO,GEN=0_MEMBER=52,,
GEN=15_MEMBER=1417_PSO,GEN=5_MEMBER=444_PSO,,
GEN=15_MEMBER=1418_PSO,GEN=5_MEMBER=425_PSO,,
GEN=15_MEMBER=1419_PSO,GEN=0_MEMBER=87,,
GEN=15_MEMBER=1420_PSO,GEN=4_MEMBER=332_PSO,,
GEN=15_MEMBER=1421_PSO,GEN=10_MEMBER=949_PSO,,
GEN=15_MEMBER=1422_PSO,GEN=10_MEMBER=971_PSO,,
GEN=15_MEMBER=1423_PSO,GEN=3_MEMBER=289_PSO,,
GEN=15_MEMBER=1424_PSO,GEN=11_MEMBER=1070_PSO,,
GEN=15_MEMBER=1425_PSO,GEN=3_MEMBER=203_PSO,,
GEN=15_MEMBER=1426_PSO,GEN=13_MEMBER=1226_PSO,,
GEN=15_MEMBER=1427_PSO,GEN=13_MEMBER=1228_PSO,,
GEN=15_MEMBER=1428_PSO,GEN=14_MEMBER=1339_PSO,,
GEN=15_MEMBER=1429_PSO,GEN=1_MEMBER=57_PSO,,
GEN=15_MEMBER=1430_PSO,GEN=13_MEMBER=1250_PSO,,
GEN=15_MEMBER=1431_PSO,GEN=12_MEMBER=1165_PSO,,
GEN=15_MEMBER=1432_PSO,GEN=9_MEMBER=801_PSO,,
GEN=15_MEMBER=1433_PSO,GEN=12_MEMBER=1159_PSO,,
GEN=15_MEMBER=1434_PSO,GEN=12_MEMBER=1130_PSO,,
GEN=15_MEMBER=1435_PSO,GEN=8_MEMBER=720_PSO,,
GEN=15_MEMBER=1436_PSO,GEN=7_MEMBER=689_PSO,,
GEN=15_MEMBER=1437_PSO,GEN=7_MEMBER=684_PSO,,
GEN=15_MEMBER=1438_PSO,GEN=7_MEMBER=620_PSO,,
GEN=15_MEMBER=1439_PSO,GEN=7_MEMBER=610_PSO,,
GEN=15_MEMBER=1440_PSO,GEN=6_MEMBER=580_PSO,,
GEN=15_MEMBER=1441_PSO,GEN=6_MEMBER=539_PSO,,
GEN=15_MEMBER=1442_PSO,GEN=6_MEMBER=526_PSO,,
GEN=15_MEMBER=1443_PSO,GEN=5_MEMBER=494_PSO,,
GEN=15_MEMBER=1444_PSO,GEN=12_MEMBER=1115_PSO,,
GEN=15_MEMBER=1445_PSO,GEN=4_MEMBER=388_PSO,,
GEN=15_MEMBER=1446_PSO,GEN=12_MEMBER=1100_PSO,,
GEN=15_MEMBER=1447_PSO,GEN=4_MEMBER=308_PSO,,
GEN=15_MEMBER=1448_PSO,GEN=3_MEMBER=220_PSO,,
GEN=15_MEMBER=1449_PSO,GEN=2_MEMBER=198_PSO,,
GEN=15_MEMBER=1450_PSO,GEN=2_MEMBER=185_PSO,,
GEN=15_MEMBER=1451_PSO,GEN=11_MEMBER=1033_PSO,,
GEN=15_MEMBER=1452_PSO,GEN=10_MEMBER=982_PSO,,
GEN=15_MEMBER=1453_PSO,GEN=14_MEMBER=1357_PSO,,
GEN=15_MEMBER=1454_PSO,GEN=10_MEMBER=977_PSO,,
GEN=15_MEMBER=1455_PSO,GEN=10_MEMBER=974_PSO,,
GEN=15_MEMBER=1456_PSO,GEN=10_MEMBER=952_PSO,,
GEN=15_MEMBER=1457_PSO,GEN=14_MEMBER=1352_PSO,,
GEN=15_MEMBER=1458_PSO,GEN=14_MEMBER=1393_PSO,,
GEN=15_MEMBER=1459_PSO,GEN=14_MEMBER=1351_PSO,,
GEN=15_MEMBER=1460_PSO,GEN=0_MEMBER=96,,
GEN=15_MEMBER=1461_PSO,GEN=14_MEMBER=1336_PSO,,
GEN=15_MEMBER=1462_PSO,GEN=14_MEMBER=1331_PSO,,
GEN=15_MEMBER=1463_PSO,GEN=14_MEMBER=1387_PSO,,
GEN=15_MEMBER=1464_PSO,GEN=14_MEMBER=1355_PSO,,
GEN=15_MEMBER=1465_PSO,GEN=14_MEMBER=1327_PSO,,
GEN=15_MEMBER=1466_PSO,GEN=14_MEMBER=1324_PSO,,
GEN=15_MEMBER=1467_PSO,GEN=14_MEMBER=1318_PSO,,
GEN=15_MEMBER=1468_PSO,GEN=14_MEMBER=1307_PSO,,
GEN=15_MEMBER=1469_PSO,GEN=14_MEMBER=1301_PSO,,
GEN=15_MEMBER=1470_PSO,GEN=14_MEMBER=1300_PSO,,
GEN=15_MEMBER=1471_PSO,GEN=14_MEMBER=1379_PSO,,
GEN=15_MEMBER=1472_PSO,GEN=13_MEMBER=1295_PSO,,
GEN=15_MEMBER=1473_PSO,GEN=13_MEMBER=1280_PSO,,
GEN=15_MEMBER=1474_PSO,GEN=13_MEMBER=1269_PSO,,
GEN=15_MEMBER=1475_PSO,GEN=13_MEMBER=1266_PSO,,
GEN=15_MEMBER=1476_PSO,GEN=13_MEMBER=1265_PSO,,
GEN=15_MEMBER=1477_PSO,GEN=13_MEMBER=1242_PSO,,
GEN=15_MEMBER=1478_PSO,GEN=13_MEMBER=1241_PSO,,
GEN=15_MEMBER=1479_PSO,GEN=13_MEMBER=1223_PSO,,
GEN=15_MEMBER=1480_PSO,GEN=13_MEMBER=1204_PSO,,
GEN=15_MEMBER=1481_PSO,GEN=12_MEMBER=1198_PSO,,
GEN=15_MEMBER=1482_PSO,GEN=12_MEMBER=1183_PSO,,
